19.7307 	INFO 	Loaded monitor calibration from ['2024_11_07 19:31']
7.3896 	DATA 	Keypress: r
7.4035 	EXP 	fixation: autoDraw = False
7.4035 	EXP 	text: autoDraw = False
7.4035 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
7.4035 	EXP 	text: text = 'RED'
7.4035 	EXP 	fixation: autoDraw = True
7.8872 	INFO 	Keyboard events cleared
7.8867 	EXP 	text: autoDraw = True
7.9023 	EXP 	fixation: autoDraw = False
8.6066 	DATA 	Keypress: b
8.6204 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'BLUE', 'color': 'red', 'stim_condi': 'I', 'correct_res': 'r', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
8.6367 	EXP 	fixation: autoDraw = False
8.6367 	EXP 	text: autoDraw = False
8.6367 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
8.6367 	EXP 	text: height = 0.05
8.6367 	EXP 	text: height = 0.05
8.6367 	EXP 	text: height = 0.05
8.6367 	EXP 	text: text = 'BLUE'
8.6367 	EXP 	fixation: autoDraw = True
9.1208 	INFO 	Keyboard events cleared
9.1200 	EXP 	text: autoDraw = True
9.1356 	EXP 	fixation: autoDraw = False
10.0541 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'word': 'BLUE', 'color': 'blue', 'stim_condi': 'C', 'correct_res': 'b', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
10.0557 	DATA 	Keypress: r
10.0701 	EXP 	fixation: autoDraw = False
10.0701 	EXP 	text: autoDraw = False
10.0701 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
10.0701 	EXP 	text: text = 'BLUE'
10.0701 	EXP 	fixation: autoDraw = True
10.5541 	INFO 	Keyboard events cleared
10.5533 	EXP 	text: autoDraw = True
10.5688 	EXP 	fixation: autoDraw = False
11.0541 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'word': 'RED', 'color': 'blue', 'stim_condi': 'I', 'correct_res': 'b', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
11.0575 	DATA 	Keypress: b
11.0696 	EXP 	fixation: autoDraw = False
11.0696 	EXP 	text: autoDraw = False
11.0696 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
11.0696 	EXP 	text: height = 0.05
11.0696 	EXP 	text: height = 0.05
11.0696 	EXP 	text: height = 0.05
11.0696 	EXP 	text: text = 'RED'
11.0696 	EXP 	fixation: autoDraw = True
11.5539 	INFO 	Keyboard events cleared
11.5532 	EXP 	text: autoDraw = True
11.5686 	EXP 	fixation: autoDraw = False
12.1534 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'word': 'BLUE', 'color': 'blue', 'stim_condi': 'C', 'correct_res': 'b', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
12.1569 	DATA 	Keypress: b
12.1693 	EXP 	fixation: autoDraw = False
12.1693 	EXP 	text: autoDraw = False
12.1693 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
12.1693 	EXP 	text: height = 0.05
12.1693 	EXP 	text: height = 0.05
12.1693 	EXP 	text: height = 0.05
12.1693 	EXP 	text: text = 'BLUE'
12.1693 	EXP 	fixation: autoDraw = True
12.6538 	INFO 	Keyboard events cleared
12.6531 	EXP 	text: autoDraw = True
12.6686 	EXP 	fixation: autoDraw = False
13.1532 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'word': 'RED', 'color': 'red', 'stim_condi': 'C', 'correct_res': 'r', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
13.1565 	DATA 	Keypress: b
13.1693 	EXP 	fixation: autoDraw = False
13.1693 	EXP 	text: autoDraw = False
13.1693 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
13.1693 	EXP 	text: height = 0.05
13.1693 	EXP 	text: height = 0.05
13.1693 	EXP 	text: height = 0.05
13.1693 	EXP 	text: text = 'RED'
13.1693 	EXP 	fixation: autoDraw = True
13.6534 	INFO 	Keyboard events cleared
13.6530 	EXP 	text: autoDraw = True
13.6683 	EXP 	fixation: autoDraw = False
14.1530 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'word': 'BLUE', 'color': 'red', 'stim_condi': 'I', 'correct_res': 'r', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
14.1569 	DATA 	Keypress: r
14.1695 	EXP 	fixation: autoDraw = False
14.1695 	EXP 	text: autoDraw = False
14.1695 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
14.1695 	EXP 	text: height = 0.05
14.1695 	EXP 	text: height = 0.05
14.1695 	EXP 	text: height = 0.05
14.1695 	EXP 	text: text = 'BLUE'
14.1695 	EXP 	fixation: autoDraw = True
14.6529 	INFO 	Keyboard events cleared
14.6524 	EXP 	text: autoDraw = True
14.6680 	EXP 	fixation: autoDraw = False
15.1363 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'word': 'RED', 'color': 'blue', 'stim_condi': 'I', 'correct_res': 'b', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
15.1394 	DATA 	Keypress: r
15.1522 	EXP 	fixation: autoDraw = False
15.1522 	EXP 	text: autoDraw = False
15.1522 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
15.1522 	EXP 	text: height = 0.05
15.1522 	EXP 	text: height = 0.05
15.1522 	EXP 	text: height = 0.05
15.1522 	EXP 	text: text = 'RED'
15.1522 	EXP 	fixation: autoDraw = True
15.6363 	INFO 	Keyboard events cleared
15.6356 	EXP 	text: autoDraw = True
15.6512 	EXP 	fixation: autoDraw = False
16.0364 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'word': 'RED', 'color': 'red', 'stim_condi': 'C', 'correct_res': 'r', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
16.0382 	DATA 	Keypress: b
16.0525 	EXP 	fixation: autoDraw = False
16.0525 	EXP 	text: autoDraw = False
16.0525 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
16.0525 	EXP 	text: text = 'RED'
16.0525 	EXP 	fixation: autoDraw = True
16.5365 	INFO 	Keyboard events cleared
16.5358 	EXP 	text: autoDraw = True
16.5514 	EXP 	fixation: autoDraw = False
17.0029 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'word': 'BLUE', 'color': 'red', 'stim_condi': 'I', 'correct_res': 'r', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
17.0068 	DATA 	Keypress: r
17.0190 	EXP 	fixation: autoDraw = False
17.0190 	EXP 	text: autoDraw = False
17.0190 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
17.0190 	EXP 	text: height = 0.05
17.0190 	EXP 	text: height = 0.05
17.0190 	EXP 	text: height = 0.05
17.0190 	EXP 	text: text = 'BLUE'
17.0190 	EXP 	fixation: autoDraw = True
17.5028 	INFO 	Keyboard events cleared
17.5022 	EXP 	text: autoDraw = True
17.5177 	EXP 	fixation: autoDraw = False
18.3710 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'word': 'BLUE', 'color': 'blue', 'stim_condi': 'C', 'correct_res': 'b', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
18.3729 	DATA 	Keypress: r
18.3856 	EXP 	fixation: autoDraw = False
18.3856 	EXP 	text: autoDraw = False
18.3856 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
18.3856 	EXP 	text: text = 'BLUE'
18.3856 	EXP 	fixation: autoDraw = True
18.8852 	INFO 	Keyboard events cleared
18.8844 	EXP 	fixation: autoDraw = False
18.8844 	EXP 	text: autoDraw = True
19.4191 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'word': 'RED', 'color': 'blue', 'stim_condi': 'I', 'correct_res': 'b', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
19.4224 	DATA 	Keypress: b
19.4352 	EXP 	fixation: autoDraw = False
19.4352 	EXP 	text: autoDraw = False
19.4352 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
19.4352 	EXP 	text: height = 0.05
19.4352 	EXP 	text: height = 0.05
19.4352 	EXP 	text: height = 0.05
19.4352 	EXP 	text: text = 'RED'
19.4352 	EXP 	fixation: autoDraw = True
19.9189 	INFO 	Keyboard events cleared
19.9184 	EXP 	text: autoDraw = True
19.9344 	EXP 	fixation: autoDraw = False
20.3192 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'word': 'BLUE', 'color': 'red', 'stim_condi': 'I', 'correct_res': 'r', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
20.3233 	DATA 	Keypress: b
20.3351 	EXP 	fixation: autoDraw = False
20.3351 	EXP 	text: autoDraw = False
20.3351 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
20.3351 	EXP 	text: height = 0.05
20.3351 	EXP 	text: height = 0.05
20.3351 	EXP 	text: height = 0.05
20.3351 	EXP 	text: text = 'BLUE'
20.3351 	EXP 	fixation: autoDraw = True
20.8193 	INFO 	Keyboard events cleared
20.8186 	EXP 	text: autoDraw = True
20.8343 	EXP 	fixation: autoDraw = False
21.2854 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'word': 'BLUE', 'color': 'blue', 'stim_condi': 'C', 'correct_res': 'b', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
21.2867 	DATA 	Keypress: r
21.3015 	EXP 	fixation: autoDraw = False
21.3015 	EXP 	text: autoDraw = False
21.3015 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
21.3015 	EXP 	text: text = 'BLUE'
21.3015 	EXP 	fixation: autoDraw = True
21.7857 	INFO 	Keyboard events cleared
21.7850 	EXP 	text: autoDraw = True
21.8007 	EXP 	fixation: autoDraw = False
22.2189 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'word': 'RED', 'color': 'red', 'stim_condi': 'C', 'correct_res': 'r', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
22.2225 	DATA 	Keypress: b
22.2350 	EXP 	fixation: autoDraw = False
22.2350 	EXP 	text: autoDraw = False
22.2350 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
22.2350 	EXP 	text: height = 0.05
22.2350 	EXP 	text: height = 0.05
22.2350 	EXP 	text: height = 0.05
22.2350 	EXP 	text: text = 'RED'
22.2350 	EXP 	fixation: autoDraw = True
22.7186 	INFO 	Keyboard events cleared
22.7180 	EXP 	text: autoDraw = True
22.7339 	EXP 	fixation: autoDraw = False
23.2019 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'word': 'RED', 'color': 'red', 'stim_condi': 'C', 'correct_res': 'r', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
23.2040 	DATA 	Keypress: r
23.2181 	EXP 	fixation: autoDraw = False
23.2181 	EXP 	text: autoDraw = False
23.2181 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
23.2181 	EXP 	text: text = 'RED'
23.2181 	EXP 	fixation: autoDraw = True
23.7023 	INFO 	Keyboard events cleared
23.7015 	EXP 	text: autoDraw = True
23.7172 	EXP 	fixation: autoDraw = False
24.0852 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'word': 'BLUE', 'color': 'blue', 'stim_condi': 'C', 'correct_res': 'b', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
24.0892 	DATA 	Keypress: r
24.1015 	EXP 	fixation: autoDraw = False
24.1015 	EXP 	text: autoDraw = False
24.1015 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
24.1015 	EXP 	text: height = 0.05
24.1015 	EXP 	text: height = 0.05
24.1015 	EXP 	text: height = 0.05
24.1015 	EXP 	text: text = 'BLUE'
24.1015 	EXP 	fixation: autoDraw = True
24.5852 	INFO 	Keyboard events cleared
24.5845 	EXP 	text: autoDraw = True
24.6004 	EXP 	fixation: autoDraw = False
24.9846 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'word': 'BLUE', 'color': 'red', 'stim_condi': 'I', 'correct_res': 'r', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
24.9858 	DATA 	Keypress: b
25.0013 	EXP 	fixation: autoDraw = False
25.0013 	EXP 	text: autoDraw = False
25.0013 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
25.0013 	EXP 	text: text = 'BLUE'
25.0013 	EXP 	fixation: autoDraw = True
25.4852 	INFO 	Keyboard events cleared
25.4846 	EXP 	text: autoDraw = True
25.5002 	EXP 	fixation: autoDraw = False
25.8850 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'word': 'RED', 'color': 'blue', 'stim_condi': 'I', 'correct_res': 'b', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
25.8884 	DATA 	Keypress: b
25.9010 	EXP 	fixation: autoDraw = False
25.9010 	EXP 	text: autoDraw = False
25.9010 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
25.9010 	EXP 	text: height = 0.05
25.9010 	EXP 	text: height = 0.05
25.9010 	EXP 	text: height = 0.05
25.9010 	EXP 	text: text = 'RED'
25.9010 	EXP 	fixation: autoDraw = True
26.3855 	INFO 	Keyboard events cleared
26.3847 	EXP 	text: autoDraw = True
26.4000 	EXP 	fixation: autoDraw = False
27.9674 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'word': 'RED', 'color': 'red', 'stim_condi': 'C', 'correct_res': 'r', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
27.9687 	DATA 	Keypress: b
27.9842 	EXP 	fixation: autoDraw = False
27.9842 	EXP 	text: autoDraw = False
27.9842 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
27.9842 	EXP 	text: text = 'RED'
27.9842 	EXP 	fixation: autoDraw = True
28.4678 	INFO 	Keyboard events cleared
28.4673 	EXP 	text: autoDraw = True
28.4831 	EXP 	fixation: autoDraw = False
29.0844 	EXP 	New trial (rep=6, index=1): <Trial 25 (1 in rep 6) data={'word': 'RED', 'color': 'blue', 'stim_condi': 'I', 'correct_res': 'b', 'thisN': 25, 'thisTrialN': 1, 'thisRepN': 6}>
29.0861 	DATA 	Keypress: r
29.1010 	EXP 	fixation: autoDraw = False
29.1010 	EXP 	text: autoDraw = False
29.1010 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
29.1010 	EXP 	text: text = 'RED'
29.1010 	EXP 	fixation: autoDraw = True
29.5848 	INFO 	Keyboard events cleared
29.5842 	EXP 	text: autoDraw = True
29.5996 	EXP 	fixation: autoDraw = False
30.4844 	EXP 	New trial (rep=6, index=2): <Trial 26 (2 in rep 6) data={'word': 'BLUE', 'color': 'red', 'stim_condi': 'I', 'correct_res': 'r', 'thisN': 26, 'thisTrialN': 2, 'thisRepN': 6}>
30.4887 	DATA 	Keypress: b
30.5006 	EXP 	fixation: autoDraw = False
30.5006 	EXP 	text: autoDraw = False
30.5006 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
30.5006 	EXP 	text: height = 0.05
30.5006 	EXP 	text: height = 0.05
30.5006 	EXP 	text: height = 0.05
30.5006 	EXP 	text: text = 'BLUE'
30.5006 	EXP 	fixation: autoDraw = True
30.9846 	INFO 	Keyboard events cleared
30.9839 	EXP 	text: autoDraw = True
30.9994 	EXP 	fixation: autoDraw = False
31.7843 	EXP 	New trial (rep=6, index=3): <Trial 27 (3 in rep 6) data={'word': 'BLUE', 'color': 'blue', 'stim_condi': 'C', 'correct_res': 'b', 'thisN': 27, 'thisTrialN': 3, 'thisRepN': 6}>
31.7859 	DATA 	Keypress: r
31.8003 	EXP 	fixation: autoDraw = False
31.8003 	EXP 	text: autoDraw = False
31.8003 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
31.8003 	EXP 	text: text = 'BLUE'
31.8003 	EXP 	fixation: autoDraw = True
32.2845 	INFO 	Keyboard events cleared
32.2838 	EXP 	text: autoDraw = True
32.2992 	EXP 	fixation: autoDraw = False
33.5202 	DATA 	Keypress: b
33.5345 	EXP 	New trial (rep=7, index=0): <Trial 28 (0 in rep 7) data={'word': 'BLUE', 'color': 'blue', 'stim_condi': 'C', 'correct_res': 'b', 'thisN': 28, 'thisTrialN': 0, 'thisRepN': 7}>
33.5503 	EXP 	fixation: autoDraw = False
33.5503 	EXP 	text: autoDraw = False
33.5503 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
33.5503 	EXP 	text: text = 'BLUE'
33.5503 	EXP 	fixation: autoDraw = True
34.0500 	INFO 	Keyboard events cleared
34.0493 	EXP 	fixation: autoDraw = False
34.0493 	EXP 	text: autoDraw = True
34.5007 	EXP 	New trial (rep=7, index=1): <Trial 29 (1 in rep 7) data={'word': 'RED', 'color': 'red', 'stim_condi': 'C', 'correct_res': 'r', 'thisN': 29, 'thisTrialN': 1, 'thisRepN': 7}>
34.5040 	DATA 	Keypress: b
34.5166 	EXP 	fixation: autoDraw = False
34.5166 	EXP 	text: autoDraw = False
34.5166 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
34.5166 	EXP 	text: height = 0.05
34.5166 	EXP 	text: height = 0.05
34.5166 	EXP 	text: height = 0.05
34.5166 	EXP 	text: text = 'RED'
34.5166 	EXP 	fixation: autoDraw = True
35.0006 	INFO 	Keyboard events cleared
34.9999 	EXP 	text: autoDraw = True
35.0156 	EXP 	fixation: autoDraw = False
35.4340 	EXP 	New trial (rep=7, index=2): <Trial 30 (2 in rep 7) data={'word': 'RED', 'color': 'blue', 'stim_condi': 'I', 'correct_res': 'b', 'thisN': 30, 'thisTrialN': 2, 'thisRepN': 7}>
35.4357 	DATA 	Keypress: r
35.4499 	EXP 	fixation: autoDraw = False
35.4499 	EXP 	text: autoDraw = False
35.4499 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
35.4499 	EXP 	text: text = 'RED'
35.4499 	EXP 	fixation: autoDraw = True
35.9338 	INFO 	Keyboard events cleared
35.9332 	EXP 	text: autoDraw = True
35.9488 	EXP 	fixation: autoDraw = False
36.4666 	EXP 	New trial (rep=7, index=3): <Trial 31 (3 in rep 7) data={'word': 'BLUE', 'color': 'red', 'stim_condi': 'I', 'correct_res': 'r', 'thisN': 31, 'thisTrialN': 3, 'thisRepN': 7}>
36.4696 	DATA 	Keypress: b
36.4829 	EXP 	fixation: autoDraw = False
36.4829 	EXP 	text: autoDraw = False
36.4829 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
36.4829 	EXP 	text: height = 0.05
36.4829 	EXP 	text: height = 0.05
36.4829 	EXP 	text: height = 0.05
36.4829 	EXP 	text: text = 'BLUE'
36.4829 	EXP 	fixation: autoDraw = True
36.9672 	INFO 	Keyboard events cleared
36.9665 	EXP 	text: autoDraw = True
36.9822 	EXP 	fixation: autoDraw = False
37.7837 	EXP 	New trial (rep=8, index=0): <Trial 32 (0 in rep 8) data={'word': 'RED', 'color': 'red', 'stim_condi': 'C', 'correct_res': 'r', 'thisN': 32, 'thisTrialN': 0, 'thisRepN': 8}>
37.7871 	DATA 	Keypress: r
37.7997 	EXP 	fixation: autoDraw = False
37.7997 	EXP 	text: autoDraw = False
37.7997 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
37.7997 	EXP 	text: height = 0.05
37.7997 	EXP 	text: height = 0.05
37.7997 	EXP 	text: height = 0.05
37.7997 	EXP 	text: text = 'RED'
37.7997 	EXP 	fixation: autoDraw = True
38.2835 	INFO 	Keyboard events cleared
